field,leaf,mite_per,mine_per,original_area,area_after_herb,area_consumed,per_area_consumed,leaf_mass,SLA,tot_per_herb,tot_area_consumed,mass_consumed
24,87,4,0,9.387,9.039,0.348,3.707,0.0958,94.35281837,7.707,0.72345609,0.007667562
24,88,20,0,9.888,9.676,0.212,2.144,0.0928,104.2672414,22.144,2.18959872,0.020999872
24,89,10,0,3.81,3.81,0,0,0.0407,93.61179361,10,0.381,0.00407
24,90,30,0,2.505,2.4,0.105,4.191,0.0218,110.0917431,34.191,0.85648455,0.007779735
24,91,0,0,3.596,3.596,0,0,0.0365,98.52054795,0,0,0
24,92,1,0,3.609,3.609,0,0,0.0361,99.97229917,1,0.03609,3.61E-04
24,93,20,0,4.74,4.532,0.208,4.388,0.0422,107.3933649,24.388,1.1559912,0.010764084
24,94,0,0,3.851,3.309,0.542,14.074,0.0366,90.40983607,14.074,0.54198974,0.005994809
24,95,2,0,4.46,4.088,0.372,8.34,0.034,120.2352941,10.34,0.461164,0.003835513
24,96,1,0,5.315,4.727,0.588,11.063,0.0552,85.63405797,12.063,0.64114845,0.007487073
24,97,0,0,5.045,5.045,0,0,0.0424,118.9858491,0,0,0
24,98,7,0,5.865,5.701,0.164,2.796,0.0559,101.9856887,9.796,0.5745354,0.00563349
24,99,8,0,5.159,5.015,0.144,2.791,0.0578,86.76470588,10.791,0.55670769,0.006416292
24,100,4,0,12.971,12.936,0.035,0.27,0.1148,112.6829268,4.27,0.5538617,0.004915223
24,102,0,0,5.27,4.925,0.345,6.546,0.0505,97.52475248,6.546,0.3449742,0.003537299
24,103,0,0,10.594,10.535,0.059,0.557,0.1297,81.22590594,0.557,0.05900858,7.26E-04
24,104,40,0,5.979,5.979,0,0,0.051,117.2352941,40,2.3916,0.0204
24,105,10,0,6.006,5.568,0.438,7.293,0.0537,103.6871508,17.293,1.03861758,0.01001684
24,106,15,0,6.052,5.548,0.504,8.328,0.0499,111.1823647,23.328,1.41181056,0.012698152
24,107,0,0,3.575,3.575,0,0,0.0339,105.4572271,0,0,0
24,108,5,0,7.426,5.774,1.652,22.246,0.0632,91.36075949,27.246,2.02328796,0.022146138
24,109,35,0,3.991,3.923,0.068,1.704,0.0406,96.62561576,36.704,1.46485664,0.015160127
24,110,0,0,4.532,4.462,0.07,1.545,0.0421,105.9857482,1.545,0.0700194,6.61E-04
24,111,2,0,4.749,4.584,0.165,3.474,0.041,111.804878,5.474,0.25996026,0.002325124
24,112,5,0,4.147,4.006,0.141,3.4,0.0436,91.88073394,8.4,0.348348,0.003791306
25,1,3,3,21.859,21.586,0.273,1.249,0.1895,113.9102902,7.249,1.58455891,0.013910586
25,2,6,0,17.193,13.894,3.299,19.188,0.082,169.4390244,25.188,4.33057284,0.025558297
25,3,5,0,11.029,10.974,0.055,0.499,0.0757,144.9669749,5.499,0.60648471,0.004183606
25,4,0,4,24.835,24.747,0.088,0.354,0.1846,134.0574215,4.354,1.0813159,0.008066065
25,5,0,0,3.308,3.308,0,0,0.0208,159.0384615,0,0,0
25,6,0,0,6.006,6.006,0,0,0.0377,159.3103448,0,0,0
25,7,4,0,7.213,7.213,0,0,0.0421,171.3301663,4,0.28852,0.001684
25,8,7,0,7.135,6.797,0.338,4.737,0.0439,154.8291572,11.737,0.83743495,0.005408768
25,9,0,0,3.352,3.352,0,0,0.0224,149.6428571,0,0,0
25,10,0,3,9.08,6.871,2.209,24.328,0.0533,128.9118199,27.328,2.4813824,0.01924868
25,11,30,0,17.52,16.183,1.337,7.631,0.1036,156.2065637,37.631,6.5929512,0.042206621
25,12,4,0,7.702,7.702,0,0,0.048,160.4583333,4,0.30808,0.00192
25,13,2,0,18.553,18.414,0.139,0.749,0.1502,122.5965379,2.749,0.51002197,0.004160166
25,14,2,0,6.278,6.264,0.014,0.223,0.0376,166.5957447,2.223,0.13955994,8.38E-04
25,15,3,0,10.931,10.931,0,0,0.0742,147.3180593,3,0.32793,0.002226
25,16,2,0,10.302,8.318,1.984,19.258,0.0584,142.4315068,21.258,2.18999916,0.015375806
25,17,4,0,11.963,11.919,0.044,0.368,0.0988,120.6376518,4.368,0.52254384,0.004331515
25,18,3,1,13.269,10.874,2.395,18.05,0.0656,165.7621951,22.05,2.9258145,0.017650674
25,19,0,2,15.446,15.359,0.087,0.563,0.118,130.1610169,2.563,0.39588098,0.003041471
25,20,5,0,17.531,17.531,0,0,0.032,547.84375,5,0.87655,0.0016
25,21,1,0,5.564,5.437,0.127,2.283,0.0423,128.534279,3.283,0.18266612,0.001421147
25,22,0,0,6.288,3.834,2.454,39.027,0.0226,169.6460177,39.027,2.45401776,0.014465519
25,23,3,0,5.496,5.496,0,0,0.029,189.5172414,3,0.16488,8.70E-04
25,24,0,0,7.733,7.687,0.046,0.595,0.0573,134.1535777,0.595,0.04601135,3.43E-04
25,25,0,1,5.265,5.243,0.022,0.418,0.035,149.8,1.418,0.0746577,4.98E-04
25,26,0,2,4.205,4.205,0,0,0.0286,147.027972,2,0.0841,5.72E-04
25,27,0,6,19.803,18.437,1.366,6.898,0.1306,141.1715161,12.898,2.55419094,0.018092821
25,28,0,10,24.934,23.48,1.454,5.831,0.2232,105.1971326,15.831,3.94730154,0.0375229
25,29,7,0,23.157,19.961,3.196,13.801,0.1468,135.9741144,20.801,4.81688757,0.035425034
25,30,10,2,25.525,25.251,0.274,1.073,0.197,128.177665,13.073,3.33688325,0.026033266
25,31,15,0,19.135,18.982,0.153,0.8,0.11,172.5636364,15.8,3.02333,0.017520087
25,32,0,0,21.349,19.675,1.674,7.841,0.124,158.6693548,7.841,1.67397509,0.010550084
25,33,8,0,19.227,19.2,0.027,0.14,0.1502,127.8295606,8.14,1.5650778,0.012243473
25,34,20,0,15.065,14.554,0.611,4.029,0.1251,116.3389289,24.029,3.61996885,0.031115714
25,35,0,0,2.135,0.88,1.255,58.782,0.0057,154.3859649,58.782,1.2549957,0.008128949
25,36,10,0,7.442,7.442,0,0,0.0439,169.5216401,10,0.7442,0.00439
25,37,0,0,5.784,5.784,0,0,0.0317,182.4605678,0,0,0
25,38,5,0,3.888,3.888,0,0,0.0251,154.9003984,5,0.1944,0.001255
25,39,0,0,6.8,6.8,0,0,0.0509,133.5952849,0,0,0
25,40,35,0,19.952,19.865,0.087,0.436,0.1125,176.5777778,35.436,7.07019072,0.040040093
25,41,3,0,8.026,7.973,0.053,0.66,0.0448,177.96875,3.66,0.2937516,0.00165058
25,42,0,0,5.764,5.764,0,0,0.0405,142.3209877,0,0,0
25,43,3,0,17.17,15.987,1.183,6.89,0.0904,176.8473451,9.89,1.698113,0.00960214
25,44,10,0,19.006,18.928,0.078,0.41,0.1359,139.2788815,10.41,1.9785246,0.014205489
25,45,2,0,14.611,14.568,0.043,0.294,0.1325,109.9471698,2.294,0.33517634,0.003048522
25,46,4,0,14.94,11.992,2.948,19.732,0.0829,144.6562123,23.732,3.5455608,0.024510256
25,47,7,0,18.907,18.173,0.734,3.882,0.1074,169.2085661,10.882,2.05745974,0.012159312
25,48,0,4,22.313,21.885,0.428,1.918,0.1387,157.7865898,5.918,1.32048334,0.008368793
25,49,4,0,6.544,6.501,0.043,0.657,0.0449,144.7884187,4.657,0.30475408,0.002104824
25,50,8,0,5.72,5.607,0.113,1.976,0.0427,131.3114754,9.976,0.5706272,0.0043456
25,51,10,0,7.246,7.246,0,0,0.04,181.15,10,0.7246,0.004
25,52,0,8,10.718,10.316,0.402,3.751,0.0654,157.7370031,11.751,1.25947218,0.007984634
25,53,2,0,5.413,5.398,0.015,0.277,0.0294,183.6054422,2.277,0.12325401,6.71E-04
25,54,0,0,6.245,6.143,0.102,1.633,0.0352,174.5170455,1.633,0.10198085,5.84E-04
25,55,2,0,18.435,14.648,3.787,20.542,0.1104,132.6811594,22.542,4.1556177,0.03132033
25,56,4,0,14.667,14.618,0.049,0.0334,0.0735,198.8843537,4.0334,0.591578778,0.002974486
25,57,0,15,5.091,3.533,1.558,30.603,0.0223,158.4304933,45.603,2.32164873,0.014654052
25,58,0,0,3.449,3.449,0,0,0.0262,131.6412214,0,0,0
25,59,0,0,1.054,0.588,0.466,44.213,0.0067,87.76119403,44.213,0.46600502,0.005309921
25,60,0,0,1.719,1.503,0.216,12.565,0.0088,170.7954545,12.565,0.21599235,0.001264626
25,61,15,0,16.66,16.242,0.418,2.509,0.0905,179.4696133,17.509,2.9169994,0.016253445
25,62,0,0,5.337,5.337,0,0,0.0338,157.8994083,0,0,0
25,63,0,0,7.018,6.604,0.414,5.899,0.0502,131.5537849,5.899,0.41399182,0.00314694
25,64,0,0,7.186,7.186,0,0,0.0463,155.2051836,0,0,0
25,65,2,0,11.086,11.085,0.001,0.001,0.0876,126.5410959,2.001,0.22183086,0.001753034
25,66,3,0,11.411,11.411,0,0,0.088,129.6704545,3,0.34233,0.00264
25,67,2,0,6.452,6.366,0.086,1.333,0.0388,164.0721649,3.333,0.21504516,0.001310674
25,68,0,0,7.962,7.928,0.034,0.427,0.0504,157.3015873,0.427,0.03399774,2.16E-04
25,69,40,0,18.163,18.136,0.027,0.149,0.1373,132.0903132,40.149,7.29226287,0.055206644
25,70,20,0,15.732,15.732,0,0,0.1047,150.2578797,20,3.1464,0.02094
25,71,0,0,22.531,14.313,8.218,36.474,0.1005,142.4179104,36.474,8.21795694,0.057703114
25,72,4,0,20.856,20.497,0.359,1.721,0.1366,150.0512445,5.721,1.19317176,0.007951762
25,73,3,0,7.532,7.352,0.18,2.39,0.0508,144.7244094,5.39,0.4059748,0.002805158
25,74,0,0,6.573,6.253,0.32,4.868,0.0579,107.9965458,4.868,0.31997364,0.002962814
25,75,0,0,7.279,6.341,0.938,12.886,0.0429,147.8088578,12.886,0.93797194,0.006345844
25,76,20,0,5.211,5.211,0,0,0.0385,135.3506494,20,1.0422,0.0077
25,77,0,25,1.561,1.561,0,0,0.0091,171.5384615,25,0.39025,0.002275
25,78,0,25,1.201,0.779,0.422,35.137,0.0066,118.030303,60.137,0.72224537,0.006119152
25,79,0,0,0.879,0.388,0.491,55.859,0.0028,138.5714286,55.859,0.49100061,0.003543303
25,80,4,0,4.721,4.717,0.004,0.085,0.0268,176.0074627,4.085,0.19285285,0.001095708
25,81,10,0,8.777,5.076,3.701,42.167,0.0343,147.9883382,52.167,4.57869759,0.030939584
25,82,12,0,5.168,5.037,0.131,2.535,0.0309,163.0097087,14.535,0.7511688,0.004608123
25,83,2,0,4.437,4.437,0,0,0.0323,137.3684211,2,0.08874,6.46E-04
25,84,0,0,10.71,9.458,1.252,11.69,0.0827,114.3651753,11.69,1.251999,0.01094738
25,85,1,0,8.815,8.815,0,0,0.0591,149.1539763,1,0.08815,5.91E-04
25,86,1,0,7.549,7.549,0,0,0.047,160.6170213,1,0.07549,4.70E-04
25,87,13,0,10.876,10.876,0,0,0.099,109.8585859,13,1.41388,0.01287
25,88,1,0,2.906,2.319,0.587,20.2,0.0138,168.0434783,21.2,0.616072,0.003666146
25,89,3,0,5.384,5.384,0,0,0.0311,173.1189711,3,0.16152,9.33E-04
25,90,0,0,4.876,4.876,0,0,0.0326,149.5705521,0,0,0
25,91,2,2,11.022,10.903,0.119,1.08,0.0763,142.8964613,5.08,0.5599176,0.003918345
25,92,2,0,3.263,3.263,0,0,0.0207,157.6328502,2,0.06526,4.14E-04
25,93,0,0,7.917,7.839,0.078,0.985,0.0617,127.0502431,0.985,0.07798245,6.14E-04
25,94,8,0,4.919,3.745,1.174,23.867,0.0216,173.3796296,31.867,1.56753773,0.009041072
25,95,0,0,3.826,3.783,0.043,1.124,0.0289,130.899654,1.124,0.04300424,3.29E-04
25,96,3,0,18.271,13.082,5.189,28.4,0.0909,143.9163916,31.4,5.737094,0.039864076
25,97,4,0,19.397,10.357,9.04,46.605,0.0664,155.9789157,50.605,9.81585185,0.062930633
25,98,10,0,20.668,20.255,0.413,1.998,0.1502,134.8535286,11.998,2.47974664,0.018388445
25,99,5,0,21.73,13.887,7.843,36.093,0.0793,175.1197982,41.093,8.9295089,0.050990859
25,100,0,5,23.87,22.518,1.352,5.664,0.1527,147.4656189,10.664,2.5454968,0.017261629
25,101,2,0,10.339,9.599,0.74,7.157,0.0627,153.0940989,9.157,0.94674223,0.006184054
25,102,0,0,3.72,3.72,0,0,0.0223,166.8161435,0,0,0
25,103,2,0,6.482,6.482,0,0,0.0399,162.4561404,2,0.12964,7.98E-04
25,104,0,0,4.785,4.785,0,0,0.026,184.0384615,0,0,0
25,105,7,0,5.89,5.852,0.038,0.645,0.0308,190,7.645,0.4502905,0.00236995
25,106,4,0,4.95,4.95,0,0,0.0359,137.8830084,4,0.198,0.001436
25,107,15,0,19.369,13.6,5.769,29.785,0.0919,147.9869423,44.785,8.67440665,0.058616027
25,108,2,2,16.589,13.924,2.665,16.065,0.0919,151.5125136,20.065,3.32858285,0.021969029
25,109,0,13,10.664,6.447,4.217,39.544,0.0401,160.7730673,52.544,5.60329216,0.034852182
25,110,0,0,3.858,3.221,0.637,16.511,0.0251,128.3266932,16.511,0.63699438,0.004963849
25,111,0,0,7.709,4.463,3.246,42.107,0.0361,123.6288089,42.107,3.24602863,0.026256248
25,112,10,0,2.914,2.178,0.736,25.257,0.0152,143.2894737,35.257,1.02738898,0.007170024
25,113,5,0,5.759,5.309,0.45,7.814,0.038,139.7105263,12.814,0.73795826,0.005282052
